# tag pbvalue tag_id
TNDM 17.120000 9512
TNET 7.734000 9513
TNET 7.734000 9514
TNK 0.470900 9515
TNP 0.122500 9517
TNXP 2.149000 9518
TOBAF 15.420000 9519
TOELY 7.656000 9520
TOFB 3.890000 9521
TOKUY 1.159000 9524
TOL 1.631000 9525
TOPPY 0.503100 9531
TOPS 0.491700 9532
TOSYY 2.045000 9534
TOT 1.116000 9535
TOTDY 2.797000 9536
TOUR 1.684000 9537
TOWN 1.295000 9538
TOWN.L 1.295000 9539
TPB 6.860000 9541
TPC 0.506600 9542
TPCO 2.153000 9543
TPCS 3.804000 9544
TPDKY 4.742000 9545
TPGY 4.966000 9549
TPH 1.267000 9550
TPHS 0.980400 9551
TPIC 9.615000 9552
TPL 22.120000 9554
TPPRF 1.204000 9557
TPR 4.192000 9558
TPTX 3.026000 9563
TPVG 1.178000 9564
TPX.L 24.500000 9565
TPX 24.500000 9566
TR 2.799000 9568
TRC 0.914800 9572
TRCH 6.238000 9574
TRCK 11.940000 9575
TREAY 2.703000 9582
TREB 1.461000 9583
TREC 1.022000 9584
TREE 6.900000 9585
TREX 18.980000 9591
TREX.L 18.980000 9592
TRGP 3.859000 9594
TRI.L 3.257000 9595
TRI.PA 3.257000 9596
TRI 3.257000 9597
TRIL 3.215000 9600
TRIN 1.046000 9601
TRIN.L 1.046000 9602
TRIP 7.604000 9603
TRIT 17.390000 9604
TRKA 23.560000 9605
TRMB 5.237000 9606
TRMK 1.213000 9607
TRN.L 1.785000 9609
TRN 1.785000 9610
TRNF 0.999700 9611
TRNLY 0.609800 9612
TRNO 2.693000 9613
TRNS 5.356000 9614
TROW 5.388000 9616
TROX 2.000000 9617
TRP 2.294000 9618
TRQ 0.363200 9619
TRS 2.359000 9621
TRST.L 1.300000 9623
TRST 1.300000 9624
TRT 0.772700 9626
TRTC 0.890200 9627
TRTN 1.622000 9628
TRU.L 7.678000 9629
TRU 7.678000 9630
TRUE 1.593000 9631
TRUMY 3.803000 9632
TRUP 10.490000 9633
TRV 1.418000 9635
TRVG 1.761000 9636
TRVI 1.775000 9637
TRVN 2.953000 9638
TRX.L 2.708000 9640
TS 1.192000 9642
TSBK 1.236000 9644
TSC 1.263000 9645
TSCDY 1.425000 9646
TSCO.L 11.370000 9647
TSCO 11.370000 9648
TSE 3.729000 9649
TSEM 2.010000 9650
TSGTY 4.542000 9652
TSHA 3.850000 9653
TSIA 16326.760000 9654
TSIB 1.369000 9655
TSLA 26.290000 9659
TSLA 26.290000 9660
TSLX 1.364000 9663
TSM 8.877000 9664
TSN 1.820000 9665
TSPQ 1.365000 9667
TSQ 12.510000 9668
TSRI 3.007000 9669
TSRYY 2.366000 9670
TSSI 3.371000 9671
TSUKY 1.419000 9673
TT 7.057000 9674
TTC 10.130000 9675
TTCF 6.187000 9676
TTD 25.710000 9677
TTDKY 1.840000 9678
TTEC 11.040000 9679
TTEK 5.647000 9680
TTGT 10.940000 9682
TTI 4.468000 9683
TTI.DE 4.468000 9684
TTMI 1.126000 9687
TTNDY 8.917000 9688
TTNP 2.451000 9689
TTSH 2.777000 9692
TTWO 6.473000 9693
TU 2.819000 9694
TUFN 4.816000 9696
TUSK 0.318100 9704
TUYA 11.460000 9705
TV 2.037000 9706
TVTX 2.499000 9710
TVTY 48.670000 9711
TW 4.161000 9712
TW..L 4.161000 9713
TWCT 1.352000 9715
TWI 3.467000 9718
TWIN 1.346000 9719
TWLO 5.733000 9720
TWND 1.274000 9722
TWNK 1.227000 9724
TWO 0.973800 9726
TWOU 3.018000 9728
TWST 8.765000 9730
TWTR 6.012000 9732
TX 0.925300 9734
TXG 25.710000 9735
TXN 17.270000 9737
TXRH 6.977000 9739
TXT 2.580000 9740
TYFG 0.843600 9742
TYHT 1.052000 9743
TYIDY 0.921700 9744
TYL 8.066000 9745
TYME 28.260000 9746
TYOYY 2.607000 9749
U 13.340000 9753
UA 5.008000 9755
UAA 5.951000 9756
UAL 3.683000 9758
UAMY 2.822000 9759
UAVS 9.269000 9760
UBA 2.148000 9761
UBAB 1.077000 9762
UBCP 1.337000 9763
UBEOY 0.670200 9764
UBER 6.982000 9765
UBFO 1.232000 9766
UBNC 1.132000 9768
UBOH 0.909000 9769
UBP 1.728000 9770
UBS 0.992100 9773
UBSFY 5.048000 9774
UBSI 1.226000 9776
UBX 3.204000 9777
UCBI 1.553000 9781
UCL 7.034000 9783
UCTT 4.491000 9784
UE 2.378000 9787
UEC 10.090000 9788
UEIC 2.235000 9790
UEPS 0.782200 9792
UFAB 1.031000 9795
UFCS 0.934800 9796
UFI 1.507000 9797
UFPI 3.199000 9799
UFPT 2.242000 9800
UFS 1.298000 9801
UG 6.699000 9802
UGI 1.965000 9804
UGP 2.393000 9805
UGRO 2.101000 9806
UHAL 2.291000 9807
UHID 1.361000 9808
UHS 2.133000 9810
UHS.L 2.133000 9811
UIHC 0.669800 9813
UK 0.633100 9818
UL 8.356000 9829
UL 8.356000 9830
ULBI 1.264000 9831
ULCC 20.150000 9832
ULH 2.607000 9834
ULTA 9.557000 9836
UMBF 1.578000 9838
UMC 2.636000 9839
UMH 9.022000 9840
UMICY 4.533000 9842
UMPQ 1.569000 9843
UNAM 0.688900 9846
UNB 1.894000 9847
UNCRY 0.396400 9848
UNF 2.282000 9849
UNFI 1.717000 9850
UNH 5.870000 9852
UNICY 5.180000 9855
UNIR 0.852700 9856
UNM 0.598200 9858
UNP 9.179000 9859
UNTN 0.783300 9860
UNTY 1.394000 9861
UNVR 2.455000 9862
UONE 1.892000 9864
UONEK 1.051000 9865
UPC 3.331000 9867
UPLD 3.890000 9871
UPMMY 1.914000 9872
UPS 26.070000 9874
UPST 40.110000 9875
UPWK 19.690000 9876
URBN 2.516000 9878
URG 7.079000 9879
URGN 5.346000 9881
URI 5.089000 9882
UROY 4.289000 9883
USAC 2.007000 9890
USAK 1.539000 9892
USAP 0.411700 9893
USAU 2.825000 9894
USB 1.984000 9895
USCR 2.597000 9896
USEG 1.319000 9902
USFD 2.406000 9904
USIO 8.932000 9911
USLM 3.159000 9912
USM 0.728100 9913
USNA 5.288000 9915
USPH 5.544000 9918
USX 2.107000 9923
UTGN 0.580500 9927
UTHR 2.415000 9928
UTI 1.120000 9929
UTL.L 2.084000 9931
UTL 2.084000 9932
UTMD 2.989000 9933
UTME 53.360000 9934
UTSI 0.612400 9935
UTZ 4.672000 9936
UUGRY 2.646000 9938
UUU 2.732000 9939
UUUU 5.579000 9940
UVE 0.954300 9941
UVSP 1.170000 9942
UVV 1.077000 9943
UWHR 1.073000 9944
UWMC 132.260000 9945
V 14.160000 9947
VABK 2.162000 9955
VAC 2.698000 9956
VACQ 1.516000 9959
VALE 2.982000 9964
VALN.SW 19.840000 9965
VALU 4.684000 9966
VAPO 4.775000 9968
VAQC 1.277000 9971
VBFC 1.255000 9976
VBIV 4.646000 9977
VBLT 3.706000 9979
VBTX 1.412000 9980
VC 8.838000 9982
VCEL 18.510000 9985
VCISY 2.524000 9986
VCNX 85.560000 9988
VCRA 7.975000 9990
VCTR 2.638000 9992
VCVC 1.567000 9993
VCYT 2.830000 9994
VDMCY 3.173000 10001
VEC.L 1.912000 10008
VEC 1.912000 10009
VECO 2.904000 10010
VEDL 1.632000 10014
VEEV 18.910000 10015
VEI 3.256000 10016
VEL.L 0.933300 10018
VEL 0.933300 10019
VELO 1.351000 10020
VENA 1.531000 10025
VEOEY 1.997000 10026
VEON 10.510000 10027
VER 1.607000 10028
VER 1.607000 10029
VERB 3.098000 10031
VERI 7.219000 10033
VERO 3.073000 10034
VERU 4.535000 10035
VERX.DE 12.730000 10036
VERX 12.730000 10037
VERX.L 12.730000 10038
VERY 0.754900 10039
VET 1.109000 10040
VFC 10.360000 10044
VFF 2.227000 10049
VFRM 1.670000 10050
VG 5.789000 10051
VGAC 43301.930000 10052
VHC 1.636000 10064
VHI 1.051000 10065
VIAC 1.459000 10072
VIACA 1.617000 10073
VIAO 3.322000 10074
VIAV 4.870000 10075
VICI 1.742000 10077
VICR 10.510000 10078
VIDE 1.682000 10080
VIEW 2.555000 10083
VIH 1.846000 10086
VII 11543.650000 10087
VINC 9.757000 10089
VINO 3.211000 10090
VINO.L 3.211000 10091
VINP 3.210000 10092
VIOT 2.402000 10093
VIPS 3.330000 10095
VIR 8.540000 10096
VIRC 0.925400 10097
VIRI 1.626000 10098
VIRT 3.480000 10099
VIRX 3.587000 10100
VISL 1.648000 10104
VIST 0.613700 10106
VITL 5.781000 10107
VIV.PA 1.178000 10108
VIV 1.178000 10109
VIVE 1.065000 10110
VIVHY 2.032000 10111
VIVO 2.936000 10112
VJET 2.709000 10113
VKTX 1.738000 10119
VLDR 4.949000 10121
VLEEY 1.982000 10122
VLGEA 1.027000 10124
VLLX 1.433000 10125
VLO 1.868000 10126
VLON 2.555000 10127
VLPNY 1.246000 10129
VLRS 35.690000 10130
VLVLY 2.908000 10133
VLY 1.306000 10135
VMAC 1.270000 10136
VMAR 2.049000 10137
VMC 4.013000 10138
VMD 3.762000 10139
VMI 4.304000 10140
VMW 7.407000 10145
VNCE 2.016000 10147
VNDA 2.154000 10148
VNE 2.373000 10149
VNET 2.634000 10150
VNJA 57246.770000 10152
VNO 1.736000 10153
VNOM 4.561000 10154
VNRFY 0.594600 10156
VNRX 6.150000 10159
VNTR 0.883900 10160
VOC 3.791000 10161
VOC 3.791000 10162
VOD 0.790500 10163
VOD.L 0.790500 10164
VOLT 2.944000 10169
VOLT 2.944000 10170
VOLT.L 2.944000 10171
VONOY 1.252000 10173
VOR 2.854000 10176
VOXX 0.898400 10181
VOYA 0.996300 10182
VPCB 1.387000 10184
VPCC 1.377000 10185
VPG 1.685000 10186
VRA 1.214000 10188
VRAY 5.903000 10189
VRCA 4.989000 10190
VREX 2.196000 10194
VRM 5.204000 10196
VRME 1.547000 10197
VRNA 1.984000 10198
VRNS 9.017000 10199
VRNT 2.352000 10200
VRPX 2.387000 10202
VRRM 7.420000 10203
VRS.L 0.950300 10204
VRS 0.950300 10205
VRSK 10.160000 10206
VRT 11.890000 10208
VRTS 2.919000 10209
VRTV 1.781000 10210
VRTX 5.981000 10211
VSAT 1.546000 10212
VSEC 1.461000 10213
VSH 2.225000 10214
VST 1.269000 10216
VSTA 0.798500 10217
VSTM 6.702000 10218
VSTO 3.412000 10219
VTAQ 1.406000 10221
VTDRF 0.120200 10223
VTGN 5.373000 10224
VTIQ 1.068000 10226
VTKLY 3.546000 10227
VTNR 17.500000 10229
VTOL 0.818900 10230
VTR 2.075000 10231
VTRS 0.858500 10232
VTRU 1.856000 10233
VTSI 4.935000 10234
VUZI 8.100000 10251
VVCIF 0.355000 10252
VVI 16.050000 10253
VVOS 8.813000 10256
VVPR 2.801000 10257
VWAGY 1.139000 10260
VWAPY 0.886000 10261
VWDRY 35.620000 10263
VWTR 1.080000 10270
VXRT 4.607000 10271
VYGR 1.205000 10273
VYNE 2.047000 10274
VYNT 1.624000 10275
VZ 3.277000 10276
VZIO 13.210000 10277
WAB 1.538000 10285
WABC 2.069000 10286
WACLY 0.726300 10288
WACMY 3.183000 10289
WAFD 1.181000 10291
WAFU 3.195000 10292
WAL 2.775000 10294
WASH 1.772000 10298
WAT 86.490000 10299
WATT 4.125000 10300
WAYN 1.173000 10301
WB 4.043000 10302
WBA 2.174000 10303
WBBW 0.957400 10304
WBK 1.363000 10306
WBRBY 2.134000 10307
WBS 1.655000 10308
WBT 10.180000 10309
WCC 1.600000 10312
WCN 4.575000 10318
WCRS 0.883600 10322
WD 2.583000 10324
WDAY 16.680000 10325
WDC 2.344000 10326
WDDMF 0.488800 10327
WDFC 18.280000 10328
WEC 2.735000 10337
WEGRY 3.998000 10338
WEGZY 13.290000 10339
WEI 0.308800 10340
WELL 1.958000 10342
WELL.L 1.958000 10343
WEN.L 9.787000 10345
WEN 9.787000 10346
WERN 2.660000 10347
WES 2.986000 10348
WETF 3.644000 10349
WETG 192.330000 10350
WEX 4.593000 10352
WEYS 1.109000 10354
WF 0.336700 10355
WFAFY 6.714000 10356
WFC 1.168000 10357
WFCF 6.770000 10358
WFTLF 0.999500 10360
WGO 2.607000 10363
WH 7.173000 10364
WHD 6.463000 10366
WHF 1.013000 10368
WHG 1.247000 10369
WHLM 1.590000 10370
WHR 3.580000 10371
WHR.L 3.580000 10372
WIFI 14.480000 10374
WILC 1.720000 10376
WILYY 8.856000 10377
WIMI 3.039000 10378
WINSF 2.283000 10385
WINSF 2.283000 10386
WINT 0.528100 10387
WIRE 1.934000 10389
WISA 4.579000 10390
WISH 5.644000 10391
WIT 5.763000 10392
WIX.L 68.660000 10393
WIX 68.660000 10394
WJRYY 1.202000 10397
WK 68.400000 10398
WKEY 9.480000 10399
WKHS 4.513000 10400
WLDN 2.694000 10404
WLFC 0.744800 10406
WLK 2.071000 10408
WLL 1.441000 10409
WLMS 4.281000 10410
WLTW 2.920000 10412
WM 8.020000 10413
WMB 2.740000 10415
WMG 329.300000 10416
WMK 1.154000 10417
WMMVY 7.359000 10418
WMS 10.090000 10419
WMT 5.096000 10420
WMT.DE 5.096000 10421
WNC 2.049000 10422
WNDW 36.130000 10424
WNEB 0.923500 10425
WNS 5.433000 10428
WOOF 3.314000 10431
WOPEY 1.351000 10432
WOR 2.731000 10433
WORK 30.520000 10434
WORX 2.885000 10435
WPC 1.922000 10439
WPCA 1.494000 10440
WPCB 1.316000 10441
WPF 1.500000 10442
WPG 0.142400 10443
WPM 3.707000 10445
WPP.L 2.524000 10446
WPP 2.524000 10447
WRAP 6.875000 10449
WRB 2.140000 10450
WRK 1.398000 10452
WRLD 2.669000 10454
WRTBY 3.102000 10455
WSBC 0.990200 10456
WSBF 1.150000 10457
WSC 3.312000 10459
WSFS 1.422000 10460
WSM 8.947000 10462
WSO 7.491000 10464
WSR 1.082000 10467
WST 13.910000 10469
WSTG 2.642000 10470
WSTL 0.368800 10471
WTBA 1.940000 10477
WTER 56.860000 10486
WTFC 1.196000 10487
WTKWY 9.710000 10490
WTM 0.961800 10491
WTRE 0.712300 10492
WTRG 2.430000 10493
WTRH 2.456000 10494
WTS 4.257000 10495
WTT 1.428000 10496
WTTR 0.996400 10497
WU 46.110000 10498
WVE 6.503000 10502
WVFC 0.809400 10503
WVVI 2.197000 10504
WWD 3.812000 10506
WWE 12.110000 10507
WWR 1.132000 10509
WWW 5.105000 10511
WXXWY 20.930000 10512
WY 3.078000 10513
WYGPY 1.025000 10514
WYNN 65.970000 10515
WYY 1.457000 10516
X 1.523000 10517
XAIR 5.916000 10524
XBIO 1.559000 10530
XBIT 1.467000 10531
XCUR 3.042000 10537
XDSL 3.100000 10545
XEC 4.149000 10566
XEL 2.598000 10567
XELB 0.642100 10569
XENE 2.885000 10570
XENT 11.380000 10571
XERS 4.875000 10572
XFOR 2.102000 10575
XGN 2.332000 10582
XIN 0.228600 10585
XL 2.546000 10586
XLNX 10.480000 10596
XLRN 9.763000 10600
XNCR 3.862000 10615
XNET 1.133000 10616
XNGSY 4.410000 10617
XOM 1.586000 10619
XOMA 4.181000 10620
XONE 3.074000 10621
XP 10.820000 10623
XPDI 1.334000 10626
XPEL 37.260000 10627
XPER 1.558000 10628
XPEV 5.042000 10629
XPL 1.723000 10630
XPO 5.907000 10632
XPOA 15820.160000 10633
XRAY 2.946000 10638
XRX 0.848800 10645
XSPA 1.624000 10653
XTLB 4.062000 10661
XTNT 3.794000 10662
XXII 14.900000 10673
XYF 0.664800 10674
XYL 7.209000 10675
Y 1.133000 10682
YAC 1.256000 10683
YAHOY 2.806000 10684
YALA 8.692000 10685
YAMCY 3.009000 10686
YARIY 1.736000 10688
YASKY 5.296000 10689
YATRY 1.734000 10690
YCBD 2.024000 10692
YELP 3.577000 10695
YETI 23.840000 10696
YEWB 0.120900 10698
YEXT 8.592000 10699
YI 21.270000 10702
YITYY 0.981100 10703
YJ 1.827000 10704
YKLTY 2.311000 10705
YMAB 6.385000 10706
YMTX 3.113000 10707
YNDX 5.495000 10708
YOKEY 1.466000 10711
YORUY 0.637700 10712
YORW 4.530000 10713
YPF 0.222800 10715
YQ 4.123000 10716
YRD 0.549000 10717
YSAC 1.402000 10718
YSG 6.903000 10719
YTEN 1.735000 10720
YTRA 5.526000 10721
YUMC 4.425000 10724
YVR 4.138000 10726
YY 1.022000 10727
YZCAY 0.789800 10728
Z 5.203000 10729
ZBH 2.833000 10734
ZBRA 11.060000 10735
ZCMD 1.559000 10736
ZDGE 9.833000 10737
ZEAL 5.003000 10738
ZEN.L 37.850000 10740
ZEN 37.850000 10741
ZEPP 1.583000 10743
ZEUS 1.270000 10744
ZEV 3.040000 10745
ZG 5.265000 10746
ZGNX 3.097000 10747
ZGYH 1.359000 10748
ZH 4.607000 10749
ZI 31.240000 10750
ZIM 4.886000 10752
ZION 1.287000 10756
ZIOP 6.222000 10757
ZIXI 13.520000 10758
ZKIN 1.983000 10759
ZLAB 15.870000 10760
ZLNDY 10.340000 10761
ZM 25.010000 10762
ZNGA 4.015000 10766
ZNH 1.104000 10767
ZNKKY 2.008000 10768
ZNOG 3.343000 10769
ZNTL 8.497000 10771
ZOM 2.984000 10776
ZS 52.300000 10785
ZSAN 2.102000 10786
ZTO 3.589000 10788
ZTS 20.380000 10789
ZUMZ 2.075000 10791
ZUO 10.730000 10792
ZURVY 1.623000 10794
ZVO 1.434000 10796
ZWRK 11445.910000 10797
ZXAIY 0.054700 10798
ZYME 3.654000 10800
ZYNE 2.263000 10801
ZYXI 9.408000 10803
